id,trigger,conditions,script,text,options,notes
GAPZHegHub2,GAPZHegHub,,,,1:gaPZ_hegHub2:允许霸主进行扫描,
GAPZHegHub3,GAPZHegHub,,,,2:gaPZ_hegHub3:拒绝霸主登上你的通灵塔-级舰船,
GAPZHegHub4,GAPZHegHub,,"SetStoryOption gaPZ_hegHubVanish general ""对霸主巡逻队隐藏了 通灵塔""",,3:gaPZ_hegHubVanish:让通灵塔-级消失,
#GAPZHegHub5,GAPZHegHub,,,,4:cutCommLink:切断通讯链接,
gaPZ_hegHub1,DialogOptionSelected,$option == gaPZ_hegHub1,,"你打开之前静默的通讯链接，对这位霸主 {$personRank} 解释道，你签署了一份来自霸主的雇佣协议。你们为了同一个理想而奋斗，对同一个势力宣誓忠诚。如果霸主想要访问你手中的技术，那就让他们以正常的方式提出要求。

让他们作为以军人的身份示人，和你面对面交谈，而不是让他们以官僚的身份，把真实意图隐藏在繁杂的规定之后。

你说完这番话后，{$personName}$personRank} 赞同地点了点头。",gaPZ_hegHub1a:继续,
gaPZ_hegHub1a,DialogOptionSelected,$option == gaPZ_hegHub1a,,"""我同意你的说法。完全地同意，"" {$heOrShe} 说道，""这种卑鄙的行径和我们的长期以来的服役传统完全不相称。话是这么说，舰长，我也有必须服从的命令。这样吧，让我的扫描小组上船，然后我会立刻把他们召回。他们甚至不会携带任何装备。""

""只要让我按照字面意思执行了命令就好，我会告诉他们这种下三滥的手段绝不是一名霸主军官应该采取的。""","gaPZ_hegHub1b:接受提议, 允许假装扫描
gaPZ_hegHub1c:拒绝提议, 这是原则问题",
gaPZ_hegHub1b,DialogOptionSelected,$option == gaPZ_hegHub1b,"AdjustRepActivePerson COOPERATIVE 10
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","你的战术官解除了点防御系统，并允许扫描小组的穿梭机着舰。你通过显示屏看到霸主的技术人员走进气闸，在数据板上划了一下，接着便回到了穿梭机上。

""谢谢你在这次调查中的合作，舰长。没有发现任何问题，你可以走了。"" {$personName}$PersonRank} 挤出一个细微而讽刺的笑容，说了一句 ""为了人之领"" 并切断了通讯。",cutCommLinkNoText:继续,
gaPZ_hegHub1c,DialogOptionSelected,$option == gaPZ_hegHub1c,FireAll GAPZHegHub,"这位霸主 {$personRank} 叹了口气，揉了揉 {$hisOrHer} 额头，好像这件事让 {$himOrHer} 头很痛一样。""我是想与你合作，舰长。但我不能为了你拿我的职业生涯冒险。""",,
gaPZ_hegHub2,DialogOptionSelected,$option == gaPZ_hegHub2,,"这位霸主 {$personRank} 生硬地同意了你花了很长时间才作出的的回复。扫描和你预想中的差不多枯燥且冗长，你知道这是霸主官僚们常用的手段，他们几乎能跟你耗上的时间，就等着你的行动出现失误。

但你并没有作出失误的决定。你的内部安全人员坚决地阻止扫描小组进入正常视察范围之外的地方，扫描小组 - 他们接到的命令明显是来测试你的极限 - 也不得不放弃他们的计划。",gaPZ_hegHub2a:等待扫描结束,
gaPZ_hegHub2a,DialogOptionSelected,$option == gaPZ_hegHub2a,"MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","经过了几个令人烦闷不堪的小时，扫描小组终于返回了他们的穿梭机。

""你可以走了，舰长，"" 这位霸主 {$personRank} 说道。随着一闪而过的霸主海军标志，通讯链接被关闭了，连一句谢谢都没有。",cutCommLinkNoText:继续,
gaPZ_hegHub3,DialogOptionSelected,$option == gaPZ_hegHub3,"AdjustRep hegemony SUSPICIOUS -10
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","这位霸主 {$personRank} 足足花了三秒钟才对你的拒绝产生反应。这反应具体表现为轻微的转头和皱眉。

""记录在在官方日志里，"" {$heOrShe} 说，""{$playerName} 舰长拒绝了根据一次星历81年颁布的《星际过境协定》规定的例行安全检查。

{$personName}$PersonRank} 说了句 ""你可以走了，"" 通讯链接也随着一闪而过的霸主海军标志被关闭。",cutCommLinkNoText:继续,
gaPZ_hegHubVanish,DialogOptionSelected,$option == gaPZ_hegHubVanish,,你命令 {$zigguratShipName} 躲进相位空间，利用光尘产生系统所使用的古怪原理，将被动幅能排散至更高维度的空间中。如此的行动只能在战场外达成，因为这样做需要让包括生命维持在内的大部分系统保持在最低功率下运转。,gaPZ_hegHubVanish1:再次询问对方想要扫描的是哪艘船,
gaPZ_hegHubVanish1,DialogOptionSelected,$option == gaPZ_hegHubVanish1,,"这位霸主 {$personRank} 面露愠色。

""这可不是在闹着玩，{$playerName} 舰长。请你命令那艘船离开相位,以便我们进行扫描。立刻，马上!""

{$HeOrShe} 做了个深呼吸，压低声音说道，""我们等得起。你的船就算进入了相位，也保持不了几分钟。""",gaPZ_hegHubVanish2:等待,
gaPZ_hegHubVanish2,DialogOptionSelected,$option == gaPZ_hegHubVanish2,,"这位 {$personRank} 只说对了一半。{通灵塔-级}的确不能永久停留在相位空间。但它能停留的时长远远超过大部分相位舰船。你心里清楚，这位霸主 {$personRank} 对这艘船的能力一无所知。

时间过去了将近一个小时，这位霸主 {$personRank} 重新打开了通讯频道。","gaPZ_hegHubVanish3:""我们还要在这浪费时间吗?""",
gaPZ_hegHubVanish3,DialogOptionSelected,$option == gaPZ_hegHubVanish3,"AdjustRepActivePerson VENGEFUL -20
#AdjustRep hegemony SUSPICIOUS -10
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetGoAway true","{$HeOrShe} 看起来更气愤了，""你，你觉得让你的舰船消失了，霸主就会乖乖离开吗，{$playerName} 舰长? 我知道那艘船一定还在那里，"" {$hisOrHer} 眼睛紧张地轻抬了一下，估计 {$heOrShe} 并不知道那艘船是否还在原地。""我们会盯着你的。紧紧地盯着你。""

随着一闪而过的霸主海军标志，通讯链接被关闭了。",cutCommLinkNoText:继续,
# gaPZ TriTach encounter,,,,,,
gaPZTriTachEncounter,BeginFleetEncounter,"$gaPZ_tritachyon score:1000
!$gaPZ_encounteredAlready","$gaPZ_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaPZTriTachEncounterComm,OpenCommLink,"$entity.gaPZ_tritachyon score:1000
!$entity.ignorePlayerCommRequests
ZigguratCMD updateData","$entity.ignorePlayerCommRequests = true
FireBest GAPZTTInitial",,,
gaPZTriTachEncounterStandard,GAPZTTInitial,,FireAll GAPZTTHub,"""你好，舰长，"" 这位速子科技 {$rank} 清脆地说道。""你当前持有速子科技公司名下的财产，我受命前来将其取回。请立刻将名为{TTS{Xenorphica}的{通灵塔-级}舰船转交给我。""

{$HeOrShe} 目不转睛地瞪着你，等待你的回复。",,
gaPZTriTachEncounterNoZig,GAPZTTInitial,!$entity.hasZiggurat,FireBest GAPZTTInitialCont,"""你好，舰长，"" 这位速子科技 {$rank} 清脆地说道。""长程传感器最近探测到你的舰队中有一艘名为{TTS{Xenorphica}的{通灵塔-级}舰船; 该舰是速子科技公司名下的财产。"" {$HeOrShe} 低下头去，看着屏幕读道 ""速子科技公司在此声明，该公司认为，为了取回其财产，其采取的一切必要手段都是正当，合法的，包括动用军事力量，雇用佣兵等。""",,
gaPZTriTachEncounterOnlyZig,GAPZTTInitial,$entity.hasOnlyZiggurat,FireBest GAPZTTInitialCont,"""你好，舰长，"" 这位速子科技 {$rank} 清脆地说道。""你当前持有速子科技公司名下的财产。"" {$HisOrHer} 低下头去，看着屏幕读道 ""速子科技公司在此声明，我公司认为，为了取回其财产，其采取的一切必要手段都是正当，合法的，包括动用军事力量，雇用佣兵等。""",,
gaPZTriTachEncounterInitialCont,GAPZTTInitialCont,,"MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","这位速子科技 {$rank} 毫无感情地盯着你。""请将此视作一次警告。""
通讯链接被切断了。屏幕上出现了旋转的速子科技标志，同时一个合成的声音鼓励你提交关于用户体验的反馈。",cutCommLinkNoText:继续,
GAPZTTHub1,GAPZTTHub,!$gaPZ_ttHubSal,,,"gaPZ_ttHubSal:""你没听说过打捞权吗?""",
GAPZTTHub2,GAPZTTHub,,,,"gaPZ_ttHubPry:""那你恐怕得从我的尸体上跨过去.""",
GAPZTTHub3,GAPZTTHub,,,,"gaPZ_ttHubThreat:""霸主要是看到了这移动的条约违反铁王八, 会怎么想?""",
GAPZTTHub4,GAPZTTHub,,,,"gaPZ_ttHubPay:""报酬呢?没有发现者补贴吗?""",
GAPZTTHub5,GAPZTTHub,,,,"gaPZ_ttHubAccept:""我会立即传输指挥协议."" (接受)",
gaPZ_ttHubSal,DialogOptionSelected,$option == gaPZ_ttHubSal,"$gaPZ_ttHubSal = true 0
FireAll GAPZTTHub","""我们当然知道打捞权，舰长，"" {$heOrShe} 咬牙切齿地说道，""但是我司认为这次是例外情况。我们在那艘船上倾注了太多的心血，也期望从这次投资中获利。""",,
gaPZ_ttHubPryStronger,DialogOptionSelected,"$option == gaPZ_ttHubPry
$entity.relativeStrength >= 0",,"""求之不得，"" 这位速子科技 {$rank} 怀着邪恶的满足感说道。通讯被切断了。",cutCommLinkNoText:继续,
gaPZ_ttHubPryWeaker,DialogOptionSelected,"$option == gaPZ_ttHubPry
$entity.relativeStrength < 0","AdjustRep tritachyon VENGEFUL -75
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","这位速子科技 {$rank} 不爽地咽了咽口水，说 ""我看没有那个必要。我们是做生意的，不是开屠宰场的。""

{$HeOrShe} 顿了顿，似乎是在思考措辞，才再次开口。""你犯了个可怕的错误，舰长，"" {$heOrShe} 说道。""如果真的有那么一天的话- 给你提个醒: 速子科技公司比你更大，比任何人都大。它比所有人都强，因为它的实力比单独的组成部分的总和还要强，包括人类的和非人类的。""

""你赢不了的。"" 这位速子科技 {$rank} 就这样切断了通讯并命令 {$hisOrHer} 脱离战斗。",cutCommLinkNoText:继续,
gaPZ_ttHubThreat,DialogOptionSelected,$option == gaPZ_ttHubThreat,,"这位速子科技 {$rank} 似乎有些措不及防，停下来咽了咽口水。

""我不...呃。速子科技公司不承认星历194年签署的{Crom{Cruach}条约中列出的任何责任与罪行，"" {$heOrShe} 机械地说。""这次谈话不能肯定或消除任何对于你方持有速子科技公司的财产的怀疑。""

一声轻咳。""我再说一遍我的要求: 归还{TTS{Xenorphica}。""",gaPZ_ttHubThreat1:威胁让霸主拿到{通灵塔-级}的船体,
gaPZ_ttHubThreat1,DialogOptionSelected,$option == gaPZ_ttHubThreat1,"AdjustRep tritachyon INHOSPITABLE -25
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","你认为，这艘船上使用的科技明显违反了{Crom{Cruach}条约，那份终结了第二次AI战争的条约。当然，前提是这艘船确实是速子科技所制造的。

假如霸主的{科技标准部}收到了你对于速子科技的秘密实验场，这种科技的诞生之地，也就是所谓的{""Alpha Site""}的调查数据。

现在还只是假如。

""我们会再见的，"" 这位 {$rank} 嘟哝道。通讯被切断了，只剩下一个速子科技标志。",cutCommLinkNoText:继续,
gaPZ_ttHubPay,DialogOptionSelected,$option == gaPZ_ttHubPay,Highlight $entity.ttZigBuyPrice,"这位速子科技 {$rank} 笑了起来，""总算谈到生意了，舰长。""

{$HeOrShe} 迅速查看了一下TriPad，说道 ""我很乐意提供{$entity.ttZigBuyPrice} 星币，作为协助回收{TTS{Xenorphica}过程中的一笔'咨询费'。""","gaPZ_ttHubPayAccept:接受
gaPZ_ttHubPayDecline:拒绝",
gaPZ_ttHubPayDecline,DialogOptionSelected,$option == gaPZ_ttHubPayDecline,FireAll GAPZTTHub,,,
gaPZ_ttHubPayAccept,DialogOptionSelected,$option == gaPZ_ttHubPayAccept,"AdjustRep tritachyon COOPERATIVE 15
AddCredits $entity.ttZigBuyPrice
RemoveShip $entity.zigguratMember
AddShipToOtherFleet $entity.zigguratMember
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","你示意同意以后，这位速子科技军官看起来欣喜若狂。 {$HeOrShe} 把这笔巨款转到了你的账户里。作为交换，你交出了 {通灵塔-级} 船体的指挥代码。

{$Rank}$PersonName} 目光越过 {$hisOrHer} TriPad看向你，""当然，我们相信您会谨慎对待这件事情，"" 然后露出一个轻浮的微笑：""和您做生意真是愉快，舰长。""",cutCommLinkNoText:继续,
gaPZ_ttHubAccept,DialogOptionSelected,$option == gaPZ_ttHubAccept,"Highlight $entity.ttZigLowBuyPrice
AdjustRep tritachyon COOPERATIVE 30
AddCredits $entity.ttZigLowBuyPrice
RemoveShip $entity.zigguratMember
AddShipToOtherFleet $entity.zigguratMember
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","这位速子科技 {$rank} 看起来吃了一惊，似乎没有料到你会这么爽快地答应。

""我，嗯，这也是理所当然的。速子科技公司感谢您对此事的合作。当然，我们会为回收公司财产安排一笔象征性的费用 - 啊，数额是 {$entity.ttZigLowBuyPrice} 星币。"" {$HeOrShe} 目光越过TriPad看向你，""当然，我们相信您会谨慎对待这件事情。""
 
指挥权交接过程进行得很顺利。",cutCommLinkNoText:继续,
# gaPZ Luddic Church encounter,,,,,,
gaPZLCEncounter,BeginFleetEncounter,"$gaPZ_luddic_church score:1000
!$gaPZ_encounteredAlready","$gaPZ_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaPZLCEncounterComm,OpenCommLink,"$entity.gaPZ_luddic_church score:1000
!$entity.ignorePlayerCommRequests
ZigguratCMD updateData","$entity.ignorePlayerCommRequests = true
FireBest GAPZLCMiddlePart","""舰长，"" 这位卢德教会 {$rank} 低下头，读着什么东西，""{$playerName} 舰长。我本着卢德的和平精神向你致意，愿祂保佑你。""",,
gaPZLCEncounterNoZig,GAPZLCMiddlePart,!$entity.hasZiggurat,FireBest GAPZLCEndPart,"""我们骑士团下属的远程信号拦截密会最近探测到了，呃，你的舰队中曾有一艘来源不明的舰船。我们的大主教-上将对此事进行了冥想，得出的结论是，这一...形式...的出现，会带来精神层面上的极度不安。就像卢德的启示所说的那样，'蝗虫从敌人的神庙中孵化出来'。愿祂保佑。",,
gaPZLCEncounterHasZig,GAPZLCMiddlePart,$entity.hasZiggurat,FireBest GAPZLCEndPart,"""我们骑士团下属的信号拦截密会最近探测到了，呃，你的舰队中有一艘来源不明的舰船。我们的大主教-上将对此事进行了冥想，得出的结论是，这一...形式...的出现，会带来精神层面上的极度不安。就像卢德的启示所说的那样，'蝗虫从敌人的神庙中孵化出来'。愿祂保佑。",,
GAPZLCEndPart,GAPZLCEndPart,,"MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","这位卢德骑士团的成员严肃地看着你，说道 ""我们将密切的观察你，一手持大锤，一手持利剑。"" 这些话语并不带明显的攻击性; 声明自己的职责，而不是对你进行威胁。","gaPZ_lcWhy:""就这点事? 为什么你要把我拦下来?""
gaPZ_lcSerious:""我会认真考虑你的警告.""
gaPZ_lcReceived:""明白了. 我要走了.""",
gaPZ_lcWhy,DialogOptionSelected,$option == gaPZ_lcWhy,,"""就是这点事，"" 这位卢德 {$rank} 怀疑地低头看着你。""你似乎完全没有被这台机器所困扰，这让我 - 和我的骑士团 - 感到担心。我必须承认，当我看向这机器时，我只看到双子恶魔玛门和摩洛克的造物; 速子科技的空洞孩子。然而，"" {$heOrShe} 抬起一只戴着动力盔甲的手，""我不能在此作出审判。至少现在还不行。""

""我会向大主教-上将汇报此事。我会为你祷告的，舰长。祝你一路顺风。""",cutCommLink:切断通讯链接,
gaPZ_lcSerious,DialogOptionSelected,$option == gaPZ_lcSerious,,"""很好，"" 这位卢德 {$rank} 点了点头。""你看起来不像是完全被机器夺去了灵魂，这让我略感安心。即便如此，我仍然担心，那个...东西，它恐怕不会带来任何好处。""

""我会为你祷告的，舰长。祝你一路顺风。""",cutCommLink:切断通讯链接,
gaPZ_lcReceived,DialogOptionSelected,$option == gaPZ_lcReceived,,"""我会为你祷告的，舰长，"" 这位骑士的语气略带担忧。""祝你一路顺风，不要误入恶途，不要...""",cutCommLink:切断通讯链接,
# gaPZ - meet Siyavong,,,,,,
gaPZPLEncounter,BeginFleetEncounter,"$gaPZ_persean score:1000
!$gaPZ_encounteredAlready","$gaPZ_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaPZPLEncounterComm,OpenCommLink,"$entity.gaPZ_persean score:1000
!$entity.ignorePlayerCommRequests
ZigguratCMD updateData","$entity.ignorePlayerCommRequests = true
FireBest GAPZSiyavongGreeting
$hadMetBefore = $metAlready 0
$metAlready = true",,,
GAPZSiyavongGreetingA,GAPZSiyavongGreeting,!$metAlready,FireBest GAPZSiyavongGreetingCont,"""{$playerName} 舰长。我是海军上尉{Finlay{Siyavong}，从属于英仙座联盟舰队情报特勤队。能和您见面可真是有趣。"" ",,
GAPZSiyavongGreetingB,GAPZSiyavongGreeting,$metAlready,FireBest GAPZSiyavongGreetingCont,"""{$playername} 舰长。"" 英仙座联盟舰队情报特勤队的海军上尉{Finlay{Siyavong}向你打招呼，""和您再次见面可真有趣，"" 他微笑着说道。",,
GAPZSiyavongGreetingContA,GAPZSiyavongGreetingCont,$entity.hasZiggurat,FireAll GAPZSiyavongHub,"他礼貌地向你点了点头，""您的这艘船还真是有点不同寻常。""",,
GAPZSiyavongGreetingContB,GAPZSiyavongGreetingCont,!$entity.hasZiggurat,FireAll GAPZSiyavongHub,"他礼貌地向你点了点头，""我听说您最近在使用一艘很不寻常的船。实际上，甚至可以说是独一无二。""",,
GAPZSiyavongHub1,GAPZSiyavongHub,"$hadMetBefore
!$gaPZ_siya1",,,"gaPZ_siya1:""哦, 现在你又知道我是谁了?""",
GAPZSiyavongHub2,GAPZSiyavongHub,!$gaPZ_siya2,,,"gaPZ_siya2:""什么, 那个老东西?""",
GAPZSiyavongHub3,GAPZSiyavongHub,!$gaPZ_siya3,,,"gaPZ_siya3:""我有点没听明白, 中尉. 我使用的船可不少.""",
GAPZSiyavongHub4,GAPZSiyavongHub,!$gaPZ_siya4,,,"gaPZ_siya4:""可不是嘛? 我是在一处速子科技的秘密研究站的轨道上找到它的.""",
GAPZSiyavongHub5,GAPZSiyavongHub,,,,"gaPZ_siya5:""见到你很高兴, 中尉. 我该走了.""",
gaPZ_siya1,DialogOptionSelected,$option == gaPZ_siya1,$gaPZ_siya1 = true 0,Siyavong耸了耸肩，看起来完全没有恶意。,"gaPZ_siyaWhatGame:""你这次葫芦里卖的是什么药啊?""
gaPZ_siya3:""我只是一介良民. 没有什么违反了英仙座联盟规定的东西.""
gaPZ_siya5:""见到你很高兴, 中尉. 我该走了.""",
gaPZ_siyaWhatGame,DialogOptionSelected,$option == gaPZ_siyaWhatGame,,"""我什么药也不卖。我只是为了某样舰队情报特勤队特别感兴趣的东西，才特地来和你进行友好的交谈。别信那些全息广告上说的，舰长 - 友好的交谈经常是情报人员最有效的武器。""

""舰队情报特勤队觉得这样东西是一艘大小达到主力舰规模，而且还能使用相位的舰船。理论上这是不可能的。然而，"" 他伸手指了指你的，{$shipOrFleet}。""然而如果我的情报来源准确的话，那才只不过是它最平庸的特性。""  

Siyavong双手合十。""如果可以的话，舰长，我很想知道你是在哪里找到这么一艘船的。能用你自己的话描述描述的话，就更好了。""","gaPZ_siyaBusiness:""我不是很想谈生意.""
gaPZ_siya4:""我是在一处速子科技的秘密研究站的轨道上找到它的.""
gaPZ_siya5:""见到你很高兴, 中尉. 我该走了.""",
gaPZ_siya2,DialogOptionSelected,$option == gaPZ_siya2,"$gaPZ_siya2 = true 0
$gaPZ_siya3 = true 0
$option = gaPZ_siya3 0
FireBest DialogOptionSelected",,,
gaPZ_siya3,DialogOptionSelected,$option == gaPZ_siya3,,"Siyavong尽可能挤出一个无害的微笑。""舰队情报特勤队觉得这样东西是一艘大小达到主力舰规模，而且还能使用相位的舰船。理论上这是不可能的。然而，"" 他伸手指了指你的，{$shipOrFleet}。""然而如果我的情报来源准确的话，那才只不过是它最平庸的特性。""  

Siyavong双手合十。""如果可以的话，舰长，我很想知道你是在哪里找到这么一艘船的。能用你自己的话描述描述的话，就更好了。""","gaPZ_siyaBusiness:""我不是很想谈生意.""
gaPZ_siya4:""我是在一处速子科技的秘密研究站的轨道上找到它的.""
gaPZ_siya5:""见到你很高兴, 中尉. 我该走了.""",
gaPZ_siyaBusiness,DialogOptionSelected,$option == gaPZ_siyaBusiness,,"""没有问题，舰长。"" Siyavong的笑容中夹着一丝僵硬。""如果你不希望和舰队情报特勤队合作，那也是你个人的选择。我们没有任何法理上的反对意见。""","gaPZ_siyaThreat:""这是在威胁我吗?""
gaPZ_siya5:""和你谈话很高兴, 中尉. 我该走了.""",
gaPZ_siyaThreat,DialogOptionSelected,$option == gaPZ_siyaThreat,"MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","Siyavong露出震惊的表情，""舰长! 我希望你不要这么看待我。我不过是想确保你真的了解你在英仙座联盟控制区的法理上的权利; 联盟的章程赋予你自由驾驶任何舰船和进行任何贸易的权利，当然前提是你遵守航行方面的法规等。""

""所以，请便。我一定是打扰了你的旅程 - 请继续吧。我们一定会很快再次见面的，到那时我们再接着聊吧。""

""希望你有美好的一天，舰长，"" 通讯就这么略带突兀的结束了。你感到舰队情报特勤队一定是盯上你了。",cutCommLinkNoText:继续,
gaPZ_siya4,DialogOptionSelected,$option == gaPZ_siya4,$gaPZ_siya4 = true 0,"Siyavong来了兴致，他的上半身微微前倾，目光像定位激光一样盯在你身上。他保持轻松的语气说道，""这可真是非常有意思。速子科技公司对此又怎么想呢?""","gaPZ_siyaSite:解释什么是 Alpha Site
gaPZ_siya5:""和你谈话很高兴, 中尉. 我该走了.""",
gaPZ_siyaSite,DialogOptionSelected,$option == gaPZ_siyaSite,,"你向Siyavong讲述了你发现速子科技秘密试验场的经过。听到你说这个研究站被藏在一处新生重力井后面，在场所有人全部遇难，只剩一艘船停在轨道上的事情后，Siyavong表现出了恰到好处的吃惊。

""你那艘很气派的飞船，是叫做{通灵塔-级}吧? 太美妙了。你提到它很奇怪 - 我对这种事情一向很感兴趣，{$playerName}，不如你给我讲讲这些奇怪的，呃，'光尘' 的事情?""","gaPZ_siyaMote:""我可不记得和你提到过什么 '光尘' 啊.""
gaPZ_siyaExplain:解释你对光尘知之甚少
gaPZ_siya5:""和你谈话很高兴, 中尉. 我该走了.""",
gaPZ_siyaMote,DialogOptionSelected,$option == gaPZ_siyaMote,,"""哎呀哎呀，"" Siyavong轻轻笑了笑。""我只是觉得这个词描述这种现象还挺合适的。不过是个巧合罢了。""

""不过，舰长，"" 他略带歉意地说道，""抱歉我打断了你的故事。你刚说到光尘什么的?""","gaPZ_siyaSpying:""你一直在监视我?""
gaPZ_siyaExplain:解释什么是光尘
gaPZ_siya5:""和你谈话很高兴, 中尉. 我该走了.""",
gaPZ_siyaSpying,DialogOptionSelected,$option == gaPZ_siyaSpying,"MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetImportant gaPZ false
MakeOtherFleetGoAway true","Siyavong的嘴角上扬。""哎呀，舰长，你这话说的太重了。带着负面的暗示，这让我 - 嗯，不过，我能理解你为什么这样觉得，这也是一种合理的反应。""

""我是一名英仙座联盟公民。如果我不尊重独立和自由的价值观，我是不能像这样自豪的，不是吗? 而且我们都有着这种可敬的品质，你和我都是。""

""哦，"" Siyavong假装看了看他的数据板，""我一定是打扰了你的旅程，还浪费了你不少时间。相信我们会很快再次见面的，到那时我们再接着聊吧。""

""希望你有美好的一天，舰长，"" 通讯就这么略带突兀的结束了。你感到舰队情报特勤队一定是盯上你了。",cutCommLinkNoText:继续,
