id,trigger,conditions,script,text,options,notes
gaFCFikenhildCavinKnockAnyway,DialogOptionSelected,$option == gaFC_fikenhildCavinKnockAnyway,"ShowDefaultVisual
$option = gaFC_fikenhildCavinKnock 0
$global.gaFC_knockedAnyway = true
FireBest DialogOptionSelected
Call $global.gaFC_ref updateData",,,
gaFCFikenhildCavinKnock,DialogOptionSelected,$option == gaFC_fikenhildCavinKnock,ShowPersonVisual true cavin_pharoh,"门边损坏的通讯面板发出噼里啪啦的声音，""--你是星球安全部? 我们不同意搜查! 除非你有-""，然后是一些低沉的话语，第二个声音打断道：""闭嘴。我来处理。"" 

门后的门闩被收回，一个男人走了出来。他对你摆出一副酸溜溜的表情，身着混杂着近似于太空人的装备和一些当地象征反主流文化的装饰品。出来后他把门拉上，用很低的声音说：""别管这里面的事了。她是不是又卷进更多的麻烦里了? 那件关于{Galatia}的事，是吗?""","gaFC_fikenhildCavinIntro:""我猜你是{Cavin}Pharoh}?""",
gaFCFikenhildCavinIntro1,DialogOptionSelected,$option == gaFC_fikenhildCavinIntro,FireAll FikenhildCavinHub,"""是的。很明显。"" 他看了看你，""你不是星球安全部或舰队的人。你是个雇佣兵? 还是某种间谍? 你的朋友已经在这里到处打探消息了，我们告诉他滚去舔{Kazeron}的靴子。""

Cavin}不耐烦地交叉着双臂，看着远处的维生管道，竭力表现出他根本不想鸟你。""所以你呢?""",,
gaFCFikenhildCavinHubResponse1,FikenhildCavinHub,!$global.knowSiyavongContact,,,"gaFC_fikenhildCavinA:""还有人会问关于{Coureuse}的问题?""",
gaFCFikenhildCavinHubResponse2,FikenhildCavinHub,,,,"
gaFC_fikenhildCavinB:""我希望帮助{Scylla}，你知道她在哪里吗""",
gaFCFikenhildCavinHubResponse3,FikenhildCavinHub,$siyavongDidInterrupt,,,"gaFC_fikenhildCavinC:""你知道了舰队情报局已经黑入了门上的面板，还是不知道?""",
gaFCFikenhildCavinHubResponse4,FikenhildCavinHub,$global.gaFC_knowElissasName ,,,"gaFC_fikenhildCavinD:""有人说{Elissa}能帮我找到{Scylla}，你知道她在哪吗"" (撒谎)",
gaFCFikenhildCavinHubResponse5,FikenhildCavinHub,!$siyavongDidInterrupt ,,,"


gaFC_fikenhildCavinE:故意表现得显眼",
gaFCFikenhildCavinA,DialogOptionSelected,$option == gaFC_fikenhildCavinA,"$global.gaFC_knowFinlaysName = true
$global.gaFC_beingConspicuous++","Cavin}打量了你一会儿。""所以你不和他一起工作是吗?"" 他拍了拍通讯板，""听到了吗，大桶猪? 不是舰队。你输了。""

他回头看你。""呃......让我想想，是{Finlay}。叫{Finlay}特工什么的。他试图呼吁我'作为联盟公民的爱国主义'，并向我亮出了他的舰队安全部的身份。哈! 真是一个没有灵魂的正统奴才。"" 

舰队安全部--他指的是英仙座联盟的内部情报机构。有意思。",gaFC_fikenhildCavinA2:继续,
gaFCFikenhildCavinA2,DialogOptionSelected,$option == gaFC_fikenhildCavinA2,,"""我不知道你在玩什么，呃，不管你叫什么名字的队长。你不应该和我说话。这很危险。"" 他的胸更挺了一点，想让自己带着""危险人物""这个标签。

""听着，免费给你一个建议：如果现在有件事情对你--还有{Scylla}--都好，那就是滚出这个星球。所以不要再来找我了，好吗?""

Cavin}拍了拍通讯面板，解开了门栓。他回头看了你一会儿，但思索一会后还是消失在建筑中了。",gaFC_fikenhildCavinLeave:继续,
gaFCFikenhildCavinB,DialogOptionSelected,$option == gaFC_fikenhildCavinB,,"Cavin}扬起下巴，挑衅地说。""我宁愿相信你说的话。我告诉{Syclla}她在转去{Galatia}学院时不可能不...做出妥协。"" 他说这个词时，好像是在骂人。""他们要么进入她的大脑，要么，要么...""他的下巴咬紧了。

他吸了一口气，低下头，然后静静地继续说：""她认为她在做一件比这一切更伟大的事情，你知道。改变世界。把我们从一个封闭的笼子中解救出来。整个英仙座，我的意思是，现在发生的这些战争和毁灭。我不知道我是否相信这件事真能发生。但如果有人能想出，想出办法，我不知那道是什么办法，但那人一定是{Scylla}。""",gaFC_fikenhildCavinB2:继续,
gaFCFikenhildCavinB2,DialogOptionSelected,$option == gaFC_fikenhildCavinB2,"$global.gaFC_knowElissasName = true
AddTextSmall ""Received comms ID for Elissa Zal"" highlight
SetPersonHidden zal false
SetPersonPortrait zal ""zal2""
$global.gaFC_gotZalContactFromCavin = true","""我得走了。你向我询问没有意义。如果有人知道她在哪里，也许是{Elissa}。""

他环顾四周，然后把他的身体放在你和门的通讯面板之间，并拿出一个山寨的数据板，上面显示着一个通讯{ID}。他保持沉默，但表情几乎是在恳求你。你迅速用你的{TriPad}扫描这个字符，它发出了成功的鸣叫声。",gaFC_fikenhildCavinB3:继续,
gaFCFikenhildCavinB3,DialogOptionSelected,$option == gaFC_fikenhildCavinB3,,"""这不是我该说的，但{Elissa}可能知道些什么。问问她吧。只是......不要再到这里来。""{Cavin}拍了拍通讯面板，解开了门栓。

他回头看了你一会儿，但想了想，还是消失在建筑中了。",gaFC_fikenhildCavinLeave:离开,
gaFCFikenhildCavinC,DialogOptionSelected,$option == gaFC_fikenhildCavinC,FireAll FikenhildCavinHubC,"听了你的话，{Cavin}惊恐地转头看向通讯面板。它发出噼里啪啦的声音并开始说话--{Cavin}吓了一跳，但是面板传出是你之前听过的那个声音，而不是那个带有官腔的舰队特工。

""我告诉你，他们在监视我们! 我告诉你! 我告诉过你!""

""闭嘴!""{Cavin}用拳头捶打着通讯板，""别再偷听了，你这家伙!"" 他回头看你。""你到底是谁? 你为什么要告诉我这些?",,
gaFCFikenhildCavinCHub1,FikenhildCavinHubC,,,,"gaFC_fikenhildCavinB:""我只是想帮助{Scylla}。""",
gaFCFikenhildCavinCHub2,FikenhildCavinHubC,$global.gaFC_knowFinlaysName,,,"gaFC_fikenhildCavinC2:""只是想让我们的{Finlay}朋友的工作更有意思一点""",
gaFCFikenhildCavinCHub3,FikenhildCavinHubC,$global.gaFC_knowElissasName ,,,"gaFC_fikenhildCavinD:""我在找{Elissa}Zal}，我认为她可以帮助{Scylla}。""",
gaFCFikenhildCavinC2,DialogOptionSelected,$option == gaFC_fikenhildCavinC2,$global.gaFC_madeSiyavongAngry = true,"Cavin}看着你，感到困惑。""嘿，我不知道你跟谁做事。我不认识什么特工或什么--"" 通讯牌噼里啪啦地打断了他的话。""我就和你说过他们是间谍，{Cavin}! 我赢了! 我赢了!""

他敲了敲身后的通讯板，""他们不是舰队，白痴!"" 然后回到你身边，""",gaFC_fikenhildCavinC3:继续,
gaFCFikenhildCavinC3,DialogOptionSelected,$option == gaFC_fikenhildCavinC3,,"通讯板发出噼里啪啦的声音，""对，{Cavin}! ，让这些蛀虫滚去吸真空!""

Cavin}拍了拍通讯面板，门闩收回，{Cavin}退到了门口。""不要再来找我了。我不会再待在这里。""

门被重重地关上了，在门周围的海报上吹出一阵涟漪。一堆碎屑飞到了地上",gaFC_fikenhildCavinLeave:离开,
gaFCFikenhildCavinD,DialogOptionSelected,$option == gaFC_fikenhildCavinD,"$global.gaFC_knowElissasName = true
AddTextSmall ""Received comms ID for Elissa Zal"" highlight
SetPersonHidden zal false
SetPersonPortrait zal ""zal2""
$global.gaFC_gotZalContactFromCavin = true","Cavin}看着你，不解地问。""你知道{Elissa}? 谁--""他下意识地看了看你身后的街道。""不，别告诉我。""

""我得走了。你不应该和我说话。我--如果有人知道{Scylla}在哪里，也许是{Elissa}。"" 他环顾四周，把他的身体放在你和通讯板之间，并拿出一个山寨的数据板，上面显示着一个通讯{ID}。他快速向你点头。你迅速扫描了这个字形。你的{TriPad}发出了完成的鸣叫声",gaFC_fikenhildCavinD2:继续,
gaFCFikenhildCavinD2,DialogOptionSelected,$option == gaFC_fikenhildCavinD2,,"""说真的，""Cavin说，""不要再来这里了。"" 

他拍了拍通讯板，解开了门栓。他回头看了你一会儿，但想了想还是消失在建筑中了。
",gaFC_fikenhildCavinLeave:离开,
gaFCFikenhildCavinE,DialogOptionSelected,$option == gaFC_fikenhildCavinE,,"你清了清嗓子，然后说得很大声，""{Cavin}Pharoh}。我知道你是{Scylla}Coureuse}的一个伙伴。我想让你回答一些问题，以便我进行调查，请配合""

Cavin}身后的通讯器发出噼里啪啦的声音，并说：""{Cavin}! 我就说他们是舰队安全局的特工，我告诉过你! 不要告诉他们任何事情!""",gaFC_fikenhildCavinE2:继续,
gaFCFikenhildCavinE2,DialogOptionSelected,$option == gaFC_fikenhildCavinE2,$global.gaFC_beingConspicuous++,"Cavin}的脸色逐渐苍白，看起来像一只被捉到的动物。他拍了拍身后的通讯面板，嘶吼道：""闭嘴!""然后回头看你，""还有你--也闭嘴!""。我不... 我不认识你，我什么都不知道。不要和我说话!"" 他回到通讯面板上，""打开，这人就是个疯子。""

门闩缩回，{Cavin}退到了门后。在门被关上之前，他最后一次喊道，""离我远点!""。门被重重的关上了，在门周围的海报上吹出一阵涟漪。一堆碎屑飞到了地上。",gaFC_fikenhildCavinLeave:离开,
gaFCFikenhildCavinLeave,DialogOptionSelected,$option == gaFC_fikenhildCavinLeave,"ShowDefaultVisual
FireBest gaFCFikenhildCavinLeaveOption",,,
gaFCFikenhildCavinLeave1,gaFCFikenhildCavinLeaveOption,$global.gaFC_knowSiyavongContact,"$option = gaFC_fikenhildCavinLeaveEnd 0
FireBest DialogOptionSelected",你从这个破烂的门廊转过身来。看来是时候给一个叫{Finlay}Siyavong}的人打个电话了。,,
gaFCFikenhildCavinLeave2,gaFCFikenhildCavinLeaveOption,$global.gaFC_gotZalContactFromCavin,"$option = gaFC_fikenhildCavinLeaveEnd 0
FireBest DialogOptionSelected",你从这个破烂的门廊转过身来，考虑你最后的选择。似乎{Elissa}Zal}是离{Scylla}最近的人，而且她把自己藏得很深。是时候再打一个电话了。,,
gaFCFikenhildCavinLeave2b,gaFCFikenhildCavinLeaveOption,"$global.gaFC_knowSiyavongContact
$global.gaFC_gotZalContactFromCavin","$option = gaFC_fikenhildCavinLeaveEnd 0
FireBest DialogOptionSelected",你从这个破烂的门廊转过身来，考虑你的选择。似乎{Elissa}Zal}是最接近{Scylla}的人，而且她把自己藏的很深。{Finlay}Siyavong}问了很多关于{Scylla}的问题，所以他可能知道些什么。是时候再打一个电话了。,,
gaFCFikenhildCavinLeave3,gaFCFikenhildCavinLeaveOption,"!$global.gaFC_knowSiyavongContact
!$global.gaFC_gotZalContactFromCavin 
!$siyavongDidInterrupt",FireAll GAFCCavinInterruptLeaveOption,"当你开始转身离开这个破烂的门廊时，通讯面板再次发出噼啪声。它说话了。""你已经表达了你的来意，{$playerName}""。

一个有官腔的声音，虽然被损坏的通讯器略有扭曲。这是一种受过精英教育的象征，说话者自然而然带有一种浅浅的权威感。

""你想让我们知道你在找{Scylla}Coureuse}，你要在{Fikenhild}的每个街角大喊，直到我们知道。""",,
gaFCFikenhildCavinLeave3Option1,GAFCCavinInterruptLeaveOption,$global.gaFC_knowFinlaysName,,,"10:gaFC_fikenhildCavinLeaveInterruptA:""特工{Finlay}, 对吗""",
gaFCFikenhildCavinLeave3Option2,GAFCCavinInterruptLeaveOption,,,,"20:gaFC_fikenhildCavinLeaveInterruptB:""你该注意到了""",
gaFCFikenhildCavinLeave3Option3,GAFCCavinInterruptLeaveOption,,,,"
30:gaFC_fikenhildCavinLeaveInterruptC:""你不像是{Cavin}Pharoh}，也不像是他的朋友""",
gaFCFikenhildCavinLeaveInterruptA,DialogOptionSelected,$option == gaFC_fikenhildCavinLeaveInterruptA,"$option = gaFC_fikenhildCavinLeave3End 0
FireBest DialogOptionSelected","""你的推测是正确的，舰长。"" 这个声音听起来对你留下了深刻的印象。",,
gaFCFikenhildCavinLeaveInterruptB,DialogOptionSelected,$option == gaFC_fikenhildCavinLeaveInterruptB,"$option = gaFC_fikenhildCavinLeave3End 0
FireBest DialogOptionSelected","""你还真是顽固，舰长。"" 这个声音听起来有一丝恼怒。",,
gaFCFikenhildCavinLeaveInterruptC,DialogOptionSelected,$option == gaFC_fikenhildCavinLeaveInterruptC,"$option = gaFC_fikenhildCavinLeave3End 0
FireBest DialogOptionSelected","""我有充分的理由，""那个声音耐心地说道。",,
gaFCFikenhildCavinLeave3End,DialogOptionSelected,$option == gaFC_fikenhildCavinLeave3End,"AddTextSmall ""Received comms ID for Finlay Siyavong"" highlight
SetPersonHidden siyavong false
$global.gaFC_knowSiyavongContact = true
$option = gaFC_fikenhildCavinLeaveEnd 0
FireBest DialogOptionSelected","""我们应该在更谨慎的环境下谈谈，舰长，""那个声音继续说道。""我会把我的通讯{ID}发给你。别管这个无政府主义者的巢穴了。回到上面来，让我们面对面地谈谈我们的共同利益。"" 

当通讯面板发出噼里啪啦的响声时，你的数据板发出了响声。看起来你终于引起了你正在寻找的人的关注。",,
gaFCFikenhildCavinLeaveEnd,DialogOptionSelected,$option == gaFC_fikenhildCavinLeaveEnd,ShowDefaultVisual,你的护卫默默地在你身后四米处占据侧翼位置，每边一个，你穿过发霉的地下城市向市民电梯走去。,gaFC_visitFikenhild:返回交通站,
,,,,,,
"# gaFC Fikenhild, Elissa Zal, contact after Siyavong; a recording",,,,,,
gaFCZalFirstGreeting_INVESTIGATE_FIKENHILD2,PickGreeting,"$id == zal score:1000
!$metAlready score:1000
$global.gaFC_gotZalContactFromCavin score:1000
$global.gaFC_gotIsirahLeadFromSiyavong score:1000
Call $global.gaFC_ref updateData","SetPersonPortrait zal ""zal2""
ShowPersonVisual","在使用几个自动转发服务连接和加密协议后，经过几次帧重设，线路断断续续的勉强接通。

""{$playerName}，""{Zal}在信号最终稳定后说，""我想你可能会联系我。""

她的讲话和视频都不同步，而且很不稳定。你不知道她是否在{Fikenhild}的本地节点，或者她在用有某种偷工减料的超波通讯装置。或者，这只是某种生成的影像。","gaFC_zalRecording0:""一个叫{Siyavong}的联盟特工告诉了我{Scylla}的位置""
gaFC_zalRecording1:""Cavin}认为你知道{Scylla}在哪里""
gaFC_zalRecording2:""你的通讯系统真有意思""",
gaFCZalRecording0,DialogOptionSelected,$option == gaFC_zalRecording0,"$option = gaFC_zalRecording3 0
FireBest DialogOptionSelected",,,
gaFCZalRecording1,DialogOptionSelected,$option == gaFC_zalRecording1,"$option = gaFC_zalRecording3 0
FireBest DialogOptionSelected",,,
gaFCZalRecording2,DialogOptionSelected,$option == gaFC_zalRecording2,"$option = gaFC_zalRecording3 0
FireBest DialogOptionSelected",,,
gaFCZalRecording3,DialogOptionSelected,$option == gaFC_zalRecording3,,"Zal}笑了笑，在她动嘴说话之前，声音已经传出：""顺便说一句，这是个录音。我有某些...承诺。""

""据我所知，联盟的情报部门出于他们自己的原因，想让你找到{Scylla}。我建议你不要相信他们的意图。如果你一定要去的话，不要把可怜的{Cavin}卷进来。他是，""在音频跟上之前，图像有些深思熟虑地停顿了一下，""他是个好孩子。""",gaFC_zalRecording4:继续,
gaFCZalRecording4,DialogOptionSelected,$option == gaFC_zalRecording4,,"""哦，""{Zal}停顿的形象笑得很灿烂，""我可以请你帮个忙吗? 当你找到{Scylla}的时候，一定要给她带一块{Sub-Kay}牌的调味酱。这是嗯，一种磷虾酱。要确保是蓝色包装的。这可是好东西，你只有在{Fikenhild}上才能买到它。她说其他都只能喂给垃圾桶。""

""就这样吧。"" 声音在图像前安静下来，图像看了你一会儿，然后往下看，最后{Elissa}Zal}的图像闪烁起来，退化成由损坏的压缩算法造成的马赛克。","gaFC_zalRecordingGetTheKrillPaste:让你的副官买一些磷虾酱
gaFC_zalRecordingEnd:忽略这个请求",
gaFCZalRecordingGetTheKrillPaste,DialogOptionSelected,$option == gaFC_zalRecordingGetTheKrillPaste,"$global.gaFC_gotAlamangForScylla = true
$option = gaFC_zalRecordingEnd
FireBest DialogOptionSelected","你的军需官通过通讯联系问道：""{$PlayerSirOrMadam}?""。你告诉他们该怎么做，他们也习惯了这些奇怪的命令，向你保证会在你启航前完成。",,
gaFCZalRecordingEnd,DialogOptionSelected,$option == gaFC_zalRecordingEnd,"ShowDefaultVisual
SetPersonHidden zal true
SetPersonPortrait zal ""zal""
MovePersonToMarket zal kantas_den",你断开了通讯，想知道{Elissa}Zal}到底发生了什么，还有非官方的超波通讯中继器到底是什么。似乎所有答案都可以在{Isirah}星系中找到。,cutCommLink:切断通讯链接,
,,,,,,
"# gaFC Fikenhild, Elissa Zal contact before Siyavong",,,,,,
gaFCZalFirstGreeting_INVESTIGATE_FIKENHILD,PickGreeting,"$id == zal score:1000
!$metAlready score:1000
$global.gaFC_gotZalContactFromCavin score:1000
Call $global.gaFC_ref updateData","SetPersonPortrait zal ""zal2""
ShowPersonVisual
$metAlready = true","在使用几个自动转发服务连接和加密协议后，经过几次帧重设，线路断断续续的勉强接通。

""{$playerName}，""{Zal}在信号最终稳定后说，""{Cavin}说你会联系我。""

她的讲话和视频都不同步，而且很不稳定。你不知道她是否在{Fikenhild}的本地节点，或者她在用有某种偷工减料的超波通讯装置。或者，这只是某种生成的影像。","gaFC_zalLookingForScylla:""Cavin认为你知道Scylla在哪里""
gaFC_zalInterestingComms:""你的通讯系统真有意思""",
gaFCZalLookingForScylla,DialogOptionSelected,$option == gaFC_zalLookingForScylla,$whatDidHeSeeInYou = true 0,"Zal}笑了笑，在她影像开口以前，声音已经传了出来：""是的，有很多人都在找{Scylla}，而你却来找我，看起来{Cavin}Pharoh}出于某种原因信任了你""","gaFC_zalDontSeeWhyA:""我成功说服了他""
gaFC_zalDontSeeWhyB:""因为我的确不为本地安全部门或是舰队情报局工作""
gaFC_zalDontSeeWhyC:""这一定是我的魅力导致""
gaFC_zalDontSeeWhyD:""我也不知道，但是他相信了我""",
