id,trigger,conditions,script,text,options,notes
gaKAReturnToAcademy3,DialogOptionSelected,$option == gaKA_return3,ShowSecondPerson gargoyle,"""{Anahita}，我们终于见面了! ""{Gargoyle}隆重地鞠了个躬。""我很荣幸接受您的邀请来{Galatia}学院任教，""然后他站直了，面带微笑，环顾四周。""我的课程应该是什么呢? 举办派对，剧院安保工作，也许还有如何凭个人引发足以导致第三次{AI}战争的猥亵事件? ""

{Baird}不高兴地笑了笑，然后示意她们那一撮人中的一位上前。",gaKA_return4:继续,
gaKAReturnToAcademy4,DialogOptionSelected,$option == gaKA_return4,ShowThirdPerson sebestyen,"""{Gargoyle}，来见见{Alviss Sebestyen}院士，""{Baird}用一种放在霸主战舰舰桥上也没有违和感的语气说。""现在，{Alviss}，请慷慨地带{Gargoyle}去我们准备好的客房。""

她看向了你，显然相信{Sebestyen}能处理好局面。

""舰长，我们的客人让事情变得复杂了一些，但是...""她转身看向离开接待室的两人，{Gargoyle}表面上配合着{Sebestyen}结结巴巴的建议，实际上似乎一心想着让这位院士手忙脚乱。",gaKA_return5:继续,
gaKAReturnToAcademy5,DialogOptionSelected,$option == gaKA_return5,"HideSecondPerson
HideThirdPerson","""看来，除了{Kallichore}档案之外，我还获得了另一项宝贵资产。当然是由于您的主动，舰长，我是不会忘记这一点的，但是 - ""她环视了一下周围，挥挥手让警卫和顾问们离开了。

{Baird}指了指旁边的运输舱: ""让我们去一个更适合讨论接下来的事的地方吧。""",gaKA_return6:继续,
gaKAReturnToAcademy6,DialogOptionSelected,$option == gaKA_return6,FireAll GAKABairdHub,{Baird}通过舱窗看着外边的各种管道和远方的风景，陷入了沉思。安静的氛围开始支配这个空间，你发现这可能是一个向教务长提问而不必打断她的滔滔不绝的机会。,,
GAKABairdHubA,GAKABairdHub,!$gaKA_returnWhatWillHegDo,,,"gaKA_returnWhatWillHegDo:""如果霸主发现你收留了这个黑客，你该怎么办? """,
GAKABairdHubB,GAKABairdHub,!$gaKA_returnThinkOfGargoyle ,,,"gaKA_returnThinkOfGargoyle:""你觉得{Gargoyle}是个怎样的人? """,
GAKABairdHubC,GAKABairdHub,,,,gaKA_return7:什么也不说,
GAKABairdHubASel,DialogOptionSelected,$option == gaKA_returnWhatWillHegDo,"$gaKA_returnWhatWillHegDo = true 0
FireAll GAKABairdHub","{Baird}看了看你，然后又别过了头。""当然，他们已经开始怀疑我了。""

""{Galatia}学院将对原始数据的查封提出上诉，并要求归还基本的科学研究材料 - 即使在旧时代人之领的法律下，这也是合规的。'这种数据泄露只能证明限制基础研究的危险，因为这样会使一些让人讨厌的家伙们在缺乏舆论监督的情况下私自探索它们'。""

""我欣然带着讽刺的意味去提出上诉，这是一场公关战争，没有顾忌的余地。我会表现得像他们对我的想象那般愤世嫉俗，他们则会对此深信不疑，因为我的表现不是表演。""当{Baird}做出解释时，你从她对这种阴谋和反阴谋的描述中感受到了她的满足感。""然而，隐藏于那之下的，""她继续说道，""是真实发生的事情。一旦他们对此有所察觉，那将成为既定事实。""",,
GAKABairdHubBSel,DialogOptionSelected,$option == gaKA_returnThinkOfGargoyle,"$gaKA_returnThinkOfGargoyle = true 0
FireAll GAKABairdHub","{Baird}看了看你，扬了扬眉毛，然后又别过了头。

""特别迷人，""她面无表情地说。""我已经任教二十年了，舰长。我见过更差劲的人。""",,
gaKAReturnToAcademy7,DialogOptionSelected,$option == gaKA_return7,,"在一片寂静中，你几乎可以听到{Baird}脑子转动的声音。

运输舱在刹车的杂音中停下了，你能感觉到重力场发生的微妙变化。走下运输舱后，你注意到这似乎是一个后门，让{Baird}不用经过了已经被满是{不习惯被告知他们需要等待的重要人物}所填满的等候室。",gaKA_return8:继续,
gaKAReturnToAcademy8NoCoureuse,DialogOptionSelected,"!$global.foundCoureuse
$option == gaKA_return8",,"你跟着{Baird}院长走进她的办公室，之后门悄悄地关上了。她边检查着收到的信息，边示意你在她的办公桌前坐下。

""啊，不错。""{Baird}把数据版滑到了你面前让你查看; 这是一份{Gargoyle}的行程资料，包括对{Kallichore}档案的解密的时间表。

""{Sebestyen}比看上去更能干。你也知道，他既执着又一丝不苟。""",gaKA_return9a:继续,
gaKAReturnToAcademy9a,DialogOptionSelected,$option == gaKA_return9a,,"她指了指数据板: ""我们应该能在大约一周内解密档案。诚然，这些研究数据的价值不可忽视，但我们仍然需要将理论付诸实践的手段，也就是{Coureuse}。""

""注意，她并不只是一个独特的天才，""{Baird}说，话中带着一种反常的不确定性。""我们可以找到其他候选人来领导研究团队，但研究和培训...不，我没给这一步留这么多时间。我们需要{Scylla Coureuse}。""",gaKA_return10a:继续,
gaKAReturnToAcademy10a,DialogOptionSelected,$option == gaKA_return10a,"$global.gaKA_completed = true
Call $global.gaKA_ref updateStage","""尽快找到她，舰长。""{Baird}说，她转过身去开始打发你。""我们以后再多谈谈我正在为之努力的东西。""

你感觉到身后的门无声地打开了，带着面具的警卫就像周围环境中的静电一样冒了出来。该走了。",gaKA_returnLeave:离开,
gaKAReturnToAcademyReturnLeave,DialogOptionSelected,$option == gaKA_returnLeave,"ShowDefaultVisual
FireAll PopulateOptions",,,
gaKAReturnToAcademy8Coureuse,DialogOptionSelected,"$global.foundCoureuse
$option == gaKA_return8",ShowSecondPerson coureuse,"当你进入{Baird}的办公室时，你注意到{Scylla Coureuse}正在休息区等候着。她一边点头致意，一边收起便携式工作台。

""啊，{Scylla}，好。""{Baird}走到桌子后面，轻敲几个键启动了全息投影仪。一份{Gargoyle}的行程资料出现了，其中包括对{Kallichore}档案的解密的时间表。{Baird}示意你看向画面，""{Sebestyen}比看上去更能干，他既执着又一丝不苟。""

{Coureuse}大声说道: ""在组建新团队时，他帮了我很大的忙。""",gaKA_return9b:继续,
gaKAReturnToAcademy9b,DialogOptionSelected,$option == gaKA_return9b,,"{Baird}点点头表示认同，{Coureuse}继续道: ""看起来我们在大约一周内就能完全解密这份档案。我也许能重新开始我以前的一些研究，当然这取决于我们最先获得的资料是什么。""

{Coureuse}看向了你: ""{Galatia}的跳跃点实验 - 实验的方法并不是我期望的。但是{Tomas}院长说时间太 - ""

{Baird}打断道: ""院士，你不需要为自己辩解。舰长明白当我们进入实验阶段时，你们会准备好一切合理的预防措施。事实上，{$playerHeOrShe}的存在会对这些实验的推进有很大的帮助。""",gaKA_return10b:继续,
gaKAReturnToAcademy10b,DialogOptionSelected,$option == gaKA_return10b,,"{Baird}院长停顿了一下，看向你，观察你对她和{Coureuse}所说的话的反应。""舰长，你一定很想知道这一切是为了什么。""","gaKA_return11b1:""是的。""
gaKA_return11b2:""不尽然，毕竟报酬不错。""
gaKA_return11b3:什么也不说，你不会再一次掉到坑里了。",
gaKAReturnToAcademy11b1,DialogOptionSelected,$option == gaKA_return11b1,"$option = gaKA_return11b 0
FireBest DialogOptionSelected",,,
gaKAReturnToAcademy11b2,DialogOptionSelected,$option == gaKA_return11b2,"$option = gaKA_return11b 0
FireBest DialogOptionSelected",,,
gaKAReturnToAcademy11b3,DialogOptionSelected,$option == gaKA_return11b3,"$option = gaKA_return11b 0
FireBest DialogOptionSelected",,,
gaKAReturnToAcademy11b,DialogOptionSelected,$option == gaKA_return11b,,"她没有理会你的回应，继续说道: ""舰长，这是为了再次连通整个银河。听到这里你应该知道了: 星门。这一切都是为了星门。""

{Baird}点了点一个数据板，全息投影仪投射出了一个三维的网状结构地图。你认出了这张图片: 这是人之领星门网络在英仙座星区的结构图。在一片很显眼的区域中交织出的密集点就是你们称呼为核心世界的地方。

""更准确地说，是为了星门能做到的事。""{Baird}说。",gaKA_return12b:继续,
gaKAReturnToAcademy12b,DialogOptionSelected,$option == gaKA_return12b,,"{Coureuse}的声音又一次放大: ""这关乎自由! 那是人之领曾经用以主宰人性的东西，我们可以逃离这个残酷的小世界。我们仍然生活在他们的阴影下，我的意思是 - 霸主仍然生活在他们的阴影下，速子科技和卢德教会也是如此，没有人真正逃出去过。""

{Scylla Coureuse}看向了缓缓旋转的星门网络示意图，""但也许我们可以，我们所有人。""",gaKA_return13b:继续,
gaKAReturnToAcademy13b,DialogOptionSelected,$option == gaKA_return13b,"$global.gaKA_completed = true
Call $global.gaKA_ref updateStage","你注意到{Baird}在对方演讲时面无表情地看着{Coureuse}。作为对此的总结，院长用一种命令般的语气对你说: ""一周左右后回来，舰长。我的人需要时间工作，你则应该休息一下。但要保持低调，自你在{Aztlan}搞出一些动静后，各方势力都焦躁不安。""

{Baird}看向了桌上的控制台，在浏览信息时她脸上阴晴不定。""就这样，舰长，还有{Scylla}。""","gaKA_returnIntentions:""我想谈谈你对这项科技的意图。""
gaKA_returnLeave:离开",
gaKAReturnToAcademyIntentions,DialogOptionSelected,$option == gaKA_returnIntentions,,"{Baird}又看向了你，""这可不是什么{'科技'}，舰长，只是可能性。可能性再大也只是可能性而已。""

她转过身去开始打发你。""这事我们以后再详谈。""{Coureuse}则在拿起她的便携工作台时同情地看了看你。

你感觉到身后的门无声地打开了，带着面具的警卫就像周围环境中的静电一样冒了出来。该走了。",gaKA_returnLeave:离开,
# Various bits of off-the-main-mission chain text for the Kallichore Archive characters,,,,,,
"# Arroyo, custom contact conversation after this previous part has been played",,,,,,
RayanArroyoDefaultGreeting,PickGreeting,$id == arroyo score:20,"ShowPersonVisual
FireAll PopulateOptions","你发出了通讯请求，某种速子科技分部的商标在通讯得到应答前缓缓地转了半圈。

""这里是{Arroyo}，你是哪位? ""{Rayan Arroyo}不以为然地看着你，他的目光就像在一艘豪华的星舰上寻找着划痕。
OR
""你带来的最好是好消息。""{Rayan Arroyo}不以为然地看着你，""记得提醒我去带你买一套合适的西装，我认识一个能把西装做得很好看的人。""
OR
""这里是{Arroyo}，有话快说。""{Rayan Arroyo}看到是你，皱了皱眉。""喔，是你。这次又有什么事? """,,
# Talk to Rayan Arroyo re. Gargoyle after first contact,,,,,,
GAKARayanArroyo_GET_HACK_HARDWARE,PopulateOptions,"$id == arroyo
Call $global.gaKA_ref updateData
$gaKA_stage == GET_HACK_HARDWARE score:1000",,,"10:gaKA_arroyoExpenses:""我已经找到了{Gargoyle}，不过有一笔开支，现在我来找你报销了。""",
GAKARayanArroyo_INSTALL_HACK,PopulateOptions,"$id == arroyo
Call $global.gaKA_ref updateData
$gaKA_stage == INSTALL_HACK score:1000",,,"10:gaKA_arroyoExpenses:""我已经找到了{Gargoyle}，不过有一笔开支，现在我来找你报销了。""",
GAKARayanArroyo_expensesSel,DialogOptionSelected,$option == gaKA_arroyoExpenses,,"听到你这么说后{Arroyo}的脸变得更黑了。

""明白了。""他说到。

他举起了一根戴着金戒指的手指。""别再和我提关于{Gargoyle}的任何事，我很清楚自己并不想知道那个荒唐的破坏者在计划着什么。但我会给你报销。""他做了个鬼脸，""我会把我的发票寄给{Baird}院长，这样那个呆在象牙塔里的操偶大师就能明白她压榨我到什么程度了。""

""现在我要挂了。""他关掉了通讯连接。",cutCommLinkNoText:继续,
"# Gargoyle, not-in-mission greeting",,,,,,
GargoyleDefaultGreeting,PickGreeting,$id == gargoyle score:20,"ShowPersonVisual
FireAll PopulateOptions","你输入通讯ID，手悬停在发光的{""确认""}标志上。你的通讯技师点了点头，他已经准备好应对任何{Gargoyle}认为有趣的通讯内容了。

你的主屏幕从迷人而支离破碎的电子战场变成了一张神态夸张，顽皮地向你咧嘴笑着的脸。""啊，{$playerFirstName}! 你回来是为了找些有趣的事情做吗? 我有各种各样的好主意。""",,
"# Talk to Gargoyle after asked to get hack device, but haven't done it",,,,,,
GAKAGargoyleGreeting_GET_HACK_HARDWARE,PickGreeting,"$id == gargoyle
Call $global.gaKA_ref updateData
$gaKA_stage == GET_HACK_HARDWARE score:1000",ShowPersonVisual,"你输入通讯ID，手悬停在发光的{""确认""}标志上。你的通讯技师点了点头，他已经准备好应对任何{Gargoyle}认为有趣的通讯内容了。

你的主屏幕从迷人而支离破碎的电子战场变成了一张神态夸张，顽皮地向你咧嘴笑着的脸。""喔，{$playerFirstName}，你找不到{Nova Maxios}了? 让我帮帮你吧，我会给你一张婴儿都能看懂的星际地图。"" 

你的速子平板响起了轻柔的铃声。

""读下去，读下去。找到{'M开头的Magec'}。你能搞明白的! 我相信你。""{Gargoyle}转过身去并挥手示意你离开，接着你的通讯链接自动断开了。",cutCommLinkNoText:继续,
"# Talk to Gargoyle after got transmitter, not installed",,,,,,
GAKAGargoyleGreeting_INSTALL_HACK,PickGreeting,"$id == gargoyle
Call $global.gaKA_ref updateData
$gaKA_stage == INSTALL_HACK score:1000",ShowPersonVisual,"你输入通讯ID，手悬停在发光的{""确认""}标志上。你的通讯技师点了点头，他已经准备好应对任何{Gargoyle}认为有趣的通讯内容了。

你的主屏幕上显示出了一张神态夸张，顽皮地向你咧嘴笑着的脸，没有发生任何意外。""啊，{$playerFirstName}舰长! 你一定是忘了我简单的提示。""

{Gargoyle}数着手指，""第一步，收集设备。你做到了，万岁! 第二步，把它安装在位于{Aztlan}星系的 - 现在注意了，也许你该让你愁眉紧锁的通讯员做个备忘录 - {Aztlan}中继器里。第三步，回到我这里来拿你宝贵的数据档案。""

黑客用剩下的两根手指粗鲁地朝你挥了挥。""事情就是这样。再见，我现在很忙。""

你的通讯链接自动断开了。",cutCommLinkNoText:继续,
"# Baird, various mid-mission comments",,,,,,
GAKABairdGreeting_GET_HACK_HARDWARE,PopulateOptions,"$id == baird
Call $global.gaKA_ref updateData
$gaKA_stage == GET_HACK_HARDWARE score:1000",,,10:gaKA_tellBaird1:告诉{Baird}关于{Gargoyle}黑掉霸主通讯中继器的计划,
GAKABairdGreeting_GET_HACK_HARDWARE_Sel,DialogOptionSelected,$option == gaKA_tellBaird1,,"{Baird}院长耐心地听着你的解释。当你说完时，她等了一会儿，然后干脆地说: ""舰长，我只需要你完成任务，不需要知道你的每一步行动，如果这个{'Gargoyle'}是我久仰大名的那个，那么我们得到{Kallichore}档案的可能性就很大了。""

""你的行动方针很明显: 帮助黑客，用任何必要的手段，不惜任何代价。""她的语气就像失望的老师，""你肯定不需要我来告诉你这些。""",cutCommLink:继续,
GAKABairdGreeting_INSTALL_HACK,PopulateOptions,"$id == baird
Call $global.gaKA_ref updateData
$gaKA_stage == INSTALL_HACK score:1000",,,10:gaKA_tellBaird2:告诉{Baird}关于{Gargoyle}黑掉霸主通讯中继器的计划,
GAKABairdGreeting_INSTALL_HACK_Sel,DialogOptionSelected,$option == gaKA_tellBaird2,,"{Baird}院长耐心地听着你的解释。当你说完时，她等了一会儿，然后干脆地说: ""舰长，我只需要你完成任务，不需要知道你的每一步行动。""

""你的行动方针很明显: 帮助黑客，用任何必要的手段，不惜任何代价。""{Baird}看向了她桌上的显示屏，检查着她的日程表。看起来你可以走了。

你伸手想切断通讯，这时她补充道，""把这个黑客设备的规格参数发到我的办公室，我很感兴趣。""",cutCommLink:继续,
GAKABairdGreeting_RETREIVE_ARCHIVE,PopulateOptions,"$id == baird
!$gaKA_bairdAlreadyYelledAtYou
Call $global.gaKA_ref updateData
$gaKA_stage == RETREIVE_ARCHIVE score:1000",,,10:gaKA_tellBaird3:告诉{Baird}黑客装置已经安装完成了,
GAKABairdGreeting_RETREIVE_ARCHIVE_Sel,DialogOptionSelected,$option == gaKA_tellBaird3,"AdjustRepActivePerson INHOSPITABLE -5
$gaKA_bairdAlreadyYelledAtYou = true 10","""你安装了黑客装置，回来之前却没有从{Gargoyle}那里拿到解密的{Kallichore}档案? ""{Baird}摘下眼镜站起身来，她平时的冷静消失得无影无踪，""现在快去! 抢在别人之前拿到档案! 你还等什么，快走! """,cutCommLink:继续,
"# talk to Scylla Coureuse, any time after she's at the academy",,,,,,
gaKA_coureuseBairdOpt,PopulateOptions,"$id == coureuse score:1000
$global.gaKA_missionCompleted
!$askedAboutBaird",,,"gaKA_courBaird:""你觉得{Baird}可信吗? """,
gaKA_coureuseGargoyleOpt,PopulateOptions,"$id == coureuse score:1000
$global.gaKA_missionCompleted
!$askedAboutGargoyle",,,"gaKA_courGarg:""{Gargoyle}有帮什么忙吗? """,
gaKA_coureuseBairdOptSel,DialogOptionSelected,$option == gaKA_courBaird,$askedAboutBaird = true,"她看了你一会儿，叹了口气: ""你知道她可能在窃听，对吧? 她知道我的感受，我不会假装我很信任她。我不太喜欢她的目标和她的工作方式。但其他人都更糟糕。""

""不论怎么说，她都是个...高效的人，这比其它的选项要好。""","gaKA_courBaird2:""其他选项? """,
gaKA_coureuseBairdOptSel2,DialogOptionSelected,$option == gaKA_courBaird2,FireAll PopulateOptions,"""我不知道，""她说，""为霸主制造武器? 让星区崩溃到超空间航行以前的水平? 为了速子科技折腾AI? 我做不到。更别提卢德教会了。""

{Coureuse}笑了，""把我送去尼姑庵吧，也许那样都没那么糟。""",,
gaKA_coureuseGargoyleOptSel,DialogOptionSelected,$option == gaKA_courGarg,"$askedAboutGargoyle = true
FireAll PopulateOptions","""哦，当然有，""她笑着说，""你能从{Gargoyle}那里找到，呃，全新的观点。对待一些猜想，我们已经在不知不觉间形成了去解决它们的小组织。还有，嗯，还有技术层面上的东西，比如代码。这 - 呃，有点奇怪，传统意义上的团队合作基本上是不可能的。但如果我们能为{Gargoyle}找到一个独立的小项目，它可能会被处理得很好。""

""谢谢你做的一切。没有你的话，事情可能会往很糟糕的方向发展。""",,
,,,,,,
# various post-gaKA mission complications/conversations,,,,,,
# Tri-Tachyon fixer encounter,,,,,,
gaKA_triTachyonVisitEvent,DialogOptionSelected,"$faction.id == tritachyon
$global.gaKA_triTachyonVisit score:1000
$option == marketVisitBar","unset $global.gaKA_triTachyonVisit
FireBest BarShuttleDownPrintDesc
FireBest BarPrintDesc
BarCMD playAmbience",,gaKA_ttContinue:继续,
gaKA_ttContinueSel,DialogOptionSelected,$option == gaKA_ttContinue,"SaveCurrentVisual
BeginConversation tt_fixer false true
# so that the text can use person tokens - otherwise, text is added before the script runs
FireBest GAKA_TTStart",,,
GAKA_TTStart,GAKA_TTStart,,,"当你扫视人群寻找潜在的工作机会时，穿着一尘不染的速子科技高管服装的{$manOrWoman}神不知鬼不觉地出现在了你面前。

""{$playerName}，我们很高兴看到您的到来。速子科技公司十分重视您对当地经济的贡献，""{$heOrShe}边握着你的手边露出了完美的微笑。

""我们能换个地方吗? 我想讨论一件特殊的事...公司业务。""","gaKA_ttAsk:问问发生什么事了
gaKA_ttFollow:跟上速子科技特工",
gaKA_ttAskSel,DialogOptionSelected,$option == gaKA_ttAsk,,"不知怎么的，速子科技特工的笑容变得更加灿烂而完美。""我们只想搞清一些事情，您并没有陷入麻烦中。""

""请，""{$heOrShe}拉开了窗帘，窗帘下是一个你之前根本没有注意到的私人客座，""我们可以为您提供免费茶点。""","gaKA_ttFollow:跟上特工
gaKA_ttLeave:""谢谢，但是不用。我这就要走了。""",
gaKA_ttLeaveSel,DialogOptionSelected,$option == gaKA_ttLeave,"AdjustRep tritachyon INHOSPITABLE -5
AdjustRepActivePerson INHOSPITABLE -10","完美的微笑抽搐了一会，然后变得更灿烂了。

""我相信我们还会再见面的，{$playerName}舰长。""{$heOrShe}带着虚假的兴致说道，""我谨代表速子科技感谢您的来访。""",gaKA_ttLeaveCont:继续,
gaKA_ttLeaveContSel,DialogOptionSelected,$option == gaKA_ttLeaveCont,"EndConversation DO_NOT_FIRE
BarCMD leaveBar",,,
gaKA_ttLeaveSel2,DialogOptionSelected,$option == gaKA_ttLeaveToBar,,"你离开了桌子，饮料都没碰一下。速子科技特工的眼睛跟着你，脸上不带一丝笑意。

当转身想要离开时，你感觉到脖子后面传来了刺痛感。",gaKA_ttGoBackToBarCont:继续,
gaKA_ttGoBackToBarContSel,DialogOptionSelected,$option == gaKA_ttGoBackToBarCont,"EndConversation DO_NOT_FIRE
RestoreSavedVisual
BarCMD showOptions",,,
gaKA_ttFollowSel,DialogOptionSelected,$option == gaKA_ttFollow,,"你漫不经心地从菜单上点昂贵的饮料，几秒钟内它就出现在了你面前。

特工注意到了你的惊讶，解释说: ""每个顾客在享受我们的产品时，我们都会建立速子口味档案。将购买饮料的时间和其他特定的生理信号联系起来，并以此 - ""{$heOrShe}举了举{$hisOrHer}手以示歉意，""我有时会失控，这是我的服务热情。""

你明白他想表达什么: 你正在被监视着。

""我们是来谈你的事的。""特工用手轻轻地指了指你，""不是我的事。""","gaKA_ttBusiness:""我的什么事? ""
gaKA_ttAppreciate:""我可不喜欢被监视。""",
gaKA_ttBusinessSel,DialogOptionSelected,$option == gaKA_ttBusiness,,"""最近发生了一起事故，{Aztlan}中继站被瘫痪了。对于{HEGCOM}来说有这样的，呃，历史，是非常尴尬的。而随着这种尴尬而来的会是过激反应的倾向 - 考虑到他们对速子科技的偏见，那会是对我们的过激反应。现在，我们认为不愉快的{AI}战争已经过去了，还有生意要做呢。""

特工的笑容消失了，语气变得冰冷起来: ""我们的股东可能会损失很多。我们不能允许紧张局势被...冒险行为而激化。""{$HisOrHer}的眼睛眯了起来，""我也没指望{Galatia}的现任院长能在她的岗位上呆多久。考虑一下你愿意和谁合作。""","gaKA_ttOffer:""你是在给我开价吗? ""
gaKA_ttAppreciate:""我可不喜欢被监视。""
gaKA_ttLeaveToBar:""知道了。谢谢你的饮料。"" (离开)",
gaKA_ttOfferSel,DialogOptionSelected,$option == gaKA_ttOffer,,"接下来的很长一段时间对方都没有做出任何回应。然后特工的微笑又出现了。

""我很高兴您能接受这个建议，""{$heOrShe}说，然后站了起来。""我敢肯定公司会和您保持联络的。谢谢您的时间，{$playerName}。我相信您会继续尊重我们在速子科技的领地以及其他地方培育的商业友好环境。""

速子科技特工消失在阴影中。你看着你那杯没碰过的饮料，一个气泡缓缓地上升，并在触及液面时破裂了。",gaKA_ttLeaveToBar:返回酒吧,
gaKA_ttAppreciateSel,DialogOptionSelected,$option == gaKA_ttAppreciate,,"特工又一次露出了{$hisOrHer}那完美的微笑。

""进入速子科技领地的行为表明您已经同意了某些条款和条件，您明白我在说什么。此外，""{$heOrShe}维持着完美的微笑。""考虑到一直以来的伙伴关系，我认为您了解的远不止于此。""","gaKA_ttNothing:保持沉默
gaKA_ttBaird:""这是关于{Baird}和{Galatia}学院的事? 还是{Gargoyle}? 又或者{Arroyo}? ""
gaKA_ttLeaveToBar:""知道了。谢谢你的饮料。"" (离开)",
gaKA_ttNothingSel,DialogOptionSelected,$option == gaKA_ttNothing,,"{$HeOrShe}站了起来，用{$hisOrHer}眼睛俯视着你: ""速子科技公司感谢您的合作，并祝您一路平安。我相信您会继续尊重我们在速子科技的领地以及其他地方培育的商业友好环境。""

速子科技特工消失在阴影中。你看着你那杯没碰过的饮料，一个气泡缓缓地上升，并在触及液面时破裂了。",gaKA_ttLeaveToBar:返回酒吧,
gaKA_ttBairdSel,DialogOptionSelected,$option == gaKA_ttBaird,AdjustRepActivePerson INHOSPITABLE -5,"特工看上去很紧张，{$hisOrHer}淡定消失无踪，东张西望起来，让你感觉四处都有眼线。

""够了，舰长。""{$heOrShe}把声音提高了一些，打断了你的话，""我想我们都说完了。""{$HeOrShe}站了起来，用{$hisOrHer}眼睛俯视着你: ""速子科技公司感谢您的合作，并祝您一路平安。""

速子科技特工消失在阴影中。你看着你那杯没碰过的饮料，一个气泡缓缓地上升，并在触及液面时破裂了。",gaKA_ttLeaveToBar:返回酒吧,
# Hegemony agent encounter,,,,,,
gaKA_hegemonyVisitEvent,DialogOptionSelected,"$faction.id == hegemony
$global.gaKA_hegemonyVisit score:1000
$option == marketVisitBar","unset $global.gaKA_hegemonyVisit
FireBest BarShuttleDownPrintDesc
FireBest BarPrintDesc
BarCMD playAmbience",,gaKA_hegContinue:继续,
gaKA_hegContinueSel,DialogOptionSelected,$option == gaKA_hegContinue,"BeginConversation heg_agent false true
# so that the text can use person tokens - otherwise, text is added before the script runs
FireBest GAKA_HegStart",,,
GAKA_HegStart,GAKA_HegStart,,,"你开始扫视人群，寻找线索。当环视房间时，你注意到了一个穿着霸主制服的{$manOrWoman}。{$HeOrShe}在{$hisOrHer}的胸前抬起了手，同时对{$hisOrHer}身边穿着制服的民事官员说了些什么。

你转过身去寻找隐藏的出口，却看到更多的霸主特工出现了 - 看他们的姿势，你猜测他们用小型武器瞄准了你的保镖，你的保镖也以同样的方式做出回应。",gaKA_hegContinue1:继续,
gaKA_hegContinueSel1,DialogOptionSelected,$option == gaKA_hegContinue1,,"在正门，你看到了闪烁的近红外瞄准激光束，顺着光束你可以看到轻型战术外骨骼的剪影。当顾客们意识到正在发生不寻常的事情时，房间里的谈话声消失了，留下的只有全息影像发出的噪音。当你带着在太空战斗中磨练出来的直觉来处理这种情况时，时间的流动好像放缓了。

顾客们以一种非常随意的方式离开了酒吧，低着头，好像他们突然想起来自己还有一个会议要参加，已经来不及喝完他们的饮料了。",gaKA_hegContinue2:Continue,
gaKA_hegContinueSel2,DialogOptionSelected,$option == gaKA_hegContinue2,,"""我为这混乱的状况道歉，{$playerName}舰长。""霸主军官一边接近一边说道。{$HeOrShe}有一口流利的黄昏学院口音，看起来是那里最优秀的人之一。

""这是规矩。""{$heOrShe}假装听天由命地说。你感觉到一群沉默的霸主特工在你身后伺机而动。霸主军官示意他们稍安勿躁，然后说: ""我们坐下来谈谈吧。让霸主请你喝一杯，那很不错，对吧? ""

在这件事上你似乎别无选择。在了解情况之前，你最好配合一下。",gaKA_hegContinue3:Continue,
gaKA_hegContinueSel3,DialogOptionSelected,$option == gaKA_hegContinue3,"$gaKA_goonsFirstVersion = true 0
FireAll GAKAHegAgentHub","酒保满头大汗，把两杯酒放在你们之间的桌子上，匆匆走开了。

""我相信你已经听说了{Aztlan}星系最近发生的不愉快的事，对吧? 这场数据泄露是一件可怕的事情。你是学历史的吗，舰长? 如果是的话你会明白这是可能引发战争的，所以我们非常想确保我们的调查是...结论性的。""

""我们知道当时你的{$shipOrFleet}就在附近 - 当然，""{$heOrShe}愉快地笑了，""我并不是在指控你。我只是在想你应该会有一些爱国精神，就如任何一个遵纪守法的好公民一样，愿意报告你是否有...看到任何东西""",,
gaKA_hegDidntSeeOpt,GAKAHegAgentHub,!$gaKA_hegDidntSee,,,"gaKA_hegDidntSee:""I'm sure I didn't see anything, officer.""",
gaKA_hegHackedOpt,GAKAHegAgentHub,!$gaKA_hegHacked,,,"gaKA_hegHacked:""You got me. I hacked the Aztlan Relay.""",
gaKA_hegGoonsOpt,GAKAHegAgentHub,"!$gaKA_hegGoons
$gaKA_goonsFirstVersion",unset $gaKA_goonsFirstVersion,,"gaKA_hegGoons:""Patriotism, huh. What's with the goon squad?""",
gaKA_hegGoonsOpt2,GAKAHegAgentHub,"!$gaKA_hegGoons
!$gaKA_goonsFirstVersion",,,"gaKA_hegGoons:""What's with the goon squad?""",
gaKA_hegTriTachOpt,GAKAHegAgentHub,"!$gaKA_hegTriTach
$gaKA_hegShowTTOpt",unset $gaKA_hegShowTTOpt,,"gaKA_hegTriTach:""Sounds like Tri-Tachyon beat you again.""",
gaKA_hegArrestOpt,GAKAHegAgentHub,!$gaKA_hegArrest,,,"gaKA_hegArrest:""Am I under arrest, or can I go?",
gaKA_hegDidntSeeSel,DialogOptionSelected,$option == gaKA_hegDidntSee,"$gaKA_hegDidntSee = true 0
FireAll GAKAHegAgentHub","""的确，""{$heOrShe}皱起眉头盯着你。""如果我们检查一下你的传感器日志，也许会发现一些你忽视掉的东西。""

但这需要搜查令，而搜查令需要非常明确的不法行为证据。霸主当然可以凌驾于任何条件之上，他们也可以制造条件，但你知道他们的官僚机构行动缓慢。

""你见过或者听说过任何叫{'Gargoyle'}的人吗? 你知道，提供信息可是有大量报酬的。""",,
